player_id,player_name,nationality,position,team,age,market_value_eur,club_name,matches,minutes,goals,assists,xg,xa,shots,key_passes,tackles,interceptions,recoveries,dribbles_succ,pass_acc,saves,clean_sheets,rating,stamina,top_speed,distance,creativity,consistency,clutch,pressure,offensive,defensive,poty_awards,per90,goals_p90,assists_p90,xg_p90,xa_p90,finishing_delta,ga_p90,ga_expected_p90,ga_actual_p90
P00344,Jan Bednarek,Polish,Defender,Poland,29,1867106,Benfica,39,1431,1,0,0.07,0.03,7,6,59,43,46,0,0.8171794871794872,0,0,4.105128205128205,79.43333333333334,36.5,151.6,31.90769230769231,42.312820512820515,53.6,38.54871794871795,21.07948717948718,44.59487179487179,0,0.06289308176100629,0.06289308176100629,0.0,0.004402515723270441,0.0018867924528301887,0.9299999999999999,0.06289308176100629,0.006289308176100629,0.06289308176100629
P00345,Arkadiusz Dawidowicz,Polish,Defender,Poland,31,8671826,Porto,39,1201,0,2,0.02,0.27,4,5,48,30,47,0,0.8187179487179487,0,0,3.551282051282051,82.14102564102564,35.4,117.4,32.04615384615384,48.08974358974359,51.36666666666667,48.00512820512821,25.43076923076923,54.282051282051285,0,0.0749375520399667,0.0,0.1498751040799334,0.001498751040799334,0.02023313905079101,-0.02,0.1498751040799334,0.021731890091590343,0.1498751040799334
P00346,Grzegorz Piatek,Polish,Defender,Poland,26,3165157,Young Boys,39,1252,2,1,0.09,0.05,10,4,46,50,56,0,0.815128205128205,0,0,3.420512820512821,79.06923076923077,35.5,131.8,31.853846153846153,50.02307692307693,54.207692307692305,46.292307692307695,24.943589743589744,54.05128205128205,0,0.07188498402555911,0.14376996805111822,0.07188498402555911,0.00646964856230032,0.0035942492012779556,1.91,0.21565495207667734,0.010063897763578276,0.21565495207667734
P00347,Krzysztof Grosicki,Polish,Defender,Poland,27,5761189,Malmo FF,39,1478,2,1,0.03,0.09,7,5,40,45,75,1,0.8164102564102564,0,0,4.205128205128205,83.44358974358975,36.8,163.5,30.625641025641027,70.69487179487179,56.98205128205129,64.04358974358973,33.17692307692308,73.50769230769231,1,0.06089309878213803,0.12178619756427606,0.06089309878213803,0.0018267929634641408,0.005480378890392422,1.97,0.18267929634641408,0.007307171853856563,0.18267929634641408
P00348,Mateusz Frankowski,Polish,Defender,Poland,31,10570804,Feyenoord,39,1156,1,0,0.02,0.38,6,4,35,39,51,1,0.8228205128205129,0,0,2.841025641025641,80.14871794871796,34.4,126.6,28.52051282051282,48.33846153846154,52.658974358974355,47.84615384615385,22.682051282051283,52.47435897435897,0,0.07785467128027682,0.07785467128027682,0.0,0.0015570934256055363,0.02958477508650519,0.98,0.07785467128027682,0.031141868512110725,0.07785467128027682
P00349,Jakub Helik,Polish,Defender,Poland,18,3656412,Copenhagen,39,1733,1,1,0.04,0.14,7,5,65,46,58,2,0.8323076923076923,0,0,3.8358974358974356,83.84358974358975,36.6,172.4,31.692307692307693,48.369230769230775,55.17435897435898,46.16153846153846,23.128205128205128,52.37435897435897,1,0.05193306405077899,0.05193306405077899,0.05193306405077899,0.00207732256203116,0.00727062896710906,0.96,0.10386612810155799,0.00934795152914022,0.10386612810155799
P00350,Kamil Jozwiak,Polish,Defender,Poland,24,9705472,Marseille,39,1500,1,0,0.02,0.03,10,10,65,35,66,2,0.8133333333333334,0,0,3.787179487179487,83.7051282051282,37.0,152.6,29.025641025641026,49.71025641025641,54.68974358974359,46.19230769230769,25.45897435897436,53.07692307692308,0,0.06,0.06,0.0,0.0012,0.0018,0.98,0.06,0.003,0.06
P00351,Robert Swierczok,Polish,Midfielder,Poland,31,17650534,Benfica,39,1869,5,4,0.67,1.93,22,48,50,33,85,13,0.8497435897435898,0,0,4.78974358974359,86.39999999999999,36.6,218.9,65.77692307692308,69.25641025641026,57.758974358974356,67.84871794871795,57.48974358974359,54.95384615384615,1,0.048154093097913325,0.24077046548956663,0.1926163723916533,0.03226324237560193,0.09293739967897272,4.33,0.4333868378812199,0.12520064205457465,0.4333868378812199
P00352,Piotr Cash,Polish,Midfielder,Poland,27,81075176,RB Leipzig,39,1242,1,6,0.46,1.68,28,42,33,17,72,11,0.8507692307692307,0,0,3.323076923076923,80.73333333333333,36.8,141.7,84.4948717948718,88.61538461538461,57.5974358974359,88.56153846153846,76.83589743589744,68.28717948717949,1,0.07246376811594203,0.07246376811594203,0.4347826086956522,0.03333333333333333,0.12173913043478261,0.54,0.5072463768115942,0.15507246376811595,0.5072463768115942
P00353,Jan Rybus,Polish,Midfielder,Poland,32,2666185,Club Brugge,39,1590,1,1,0.51,1.29,18,24,40,29,48,6,0.8417948717948718,0,0,3.8076923076923075,80.03076923076922,35.4,192.2,44.85641025641026,49.738461538461536,50.882051282051286,46.54615384615384,42.05384615384615,38.812820512820515,0,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.028867924528301888,0.0730188679245283,0.49,0.11320754716981132,0.1018867924528302,0.11320754716981132
P00354,Arkadiusz Puchacz,Polish,Midfielder,Poland,23,8726917,Roma,39,1300,1,0,0.19999999999999998,0.11,8,18,30,20,34,3,0.8648717948717948,0,0,3.430769230769231,80.81538461538462,37.0,162.1,45.699999999999996,48.92564102564102,53.22307692307692,45.91538461538462,41.96410256410256,38.11025641025641,1,0.06923076923076923,0.06923076923076923,0.0,0.013846153846153847,0.007615384615384616,0.8,0.06923076923076923,0.021461538461538462,0.06923076923076923
P00355,Grzegorz Skoras,Polish,Midfielder,Poland,21,6697432,Ajax,39,1743,0,2,0.36,1.1600000000000001,17,22,44,33,43,10,0.8584615384615384,0,0,4.305128205128205,83.0025641025641,36.8,195.6,42.16410256410256,47.4974358974359,55.01025641025641,46.8025641025641,44.97948717948718,37.17948717948718,2,0.05163511187607573,0.0,0.10327022375215146,0.01858864027538726,0.05989672977624785,-0.36,0.10327022375215146,0.07848537005163511,0.10327022375215146
P00356,Krzysztof Urbański,Polish,Midfielder,Poland,28,10952936,FC Basel,39,1859,2,0,0.67,1.11,18,14,55,31,36,5,0.8535897435897436,0,0,4.294871794871795,82.61794871794872,35.5,223.8,36.864102564102566,43.08461538461538,51.91025641025641,39.666666666666664,36.45128205128205,32.47435897435897,0,0.04841312533620226,0.09682625067240452,0.0,0.03243679397525552,0.05373856912318452,1.33,0.09682625067240452,0.08617536309844004,0.09682625067240452
P00357,Mateusz Kozlowski,Polish,Midfielder,Poland,25,96310144,Bayern Munich,39,1258,5,5,0.38,1.0,25,43,26,21,85,19,0.8533333333333334,0,0,3.6743589743589737,86.05897435897437,34.3,156.1,91.93589743589743,96.17692307692307,58.55897435897436,92.72820512820513,86.65897435897435,80.43589743589743,2,0.07154213036565978,0.35771065182829886,0.35771065182829886,0.027186009538950714,0.07154213036565978,4.62,0.7154213036565977,0.09872813990461049,0.7154213036565977
P00358,Jakub Zielinski,Polish,Midfielder,Poland,25,37809770,Arsenal,39,1191,4,4,0.8,0.89,31,26,31,18,77,14,0.867948717948718,0,0,3.830769230769231,84.03076923076922,36.0,146.0,84.66410256410256,90.98205128205129,58.802564102564105,83.12051282051281,80.33076923076923,65.93589743589743,2,0.07556675062972293,0.3022670025188917,0.3022670025188917,0.06045340050377834,0.06725440806045341,3.2,0.6045340050377834,0.12770780856423175,0.6045340050377834
P00359,Robert Skoras,Polish,Forward,Poland,34,12927808,Paris Saint-Germain,39,1631,3,1,1.9000000000000001,1.03,54,29,17,7,31,19,0.7828205128205129,0,0,3.8923076923076927,81.72051282051282,35.3,176.8,66.82051282051282,69.79743589743589,54.4,64.73589743589743,71.71282051282051,24.41794871794872,1,0.05518087063151441,0.16554261189454322,0.05518087063151441,0.10484365419987739,0.05683629675045984,1.0999999999999999,0.22072348252605764,0.16167995095033721,0.22072348252605764
P00360,Piotr Urbański,Polish,Forward,Poland,22,15448669,Copenhagen,39,1204,5,2,0.66,0.79,20,13,12,2,16,4,0.7784615384615384,0,0,2.7923076923076926,80.72564102564102,35.3,132.5,41.00769230769231,42.94102564102564,51.305128205128206,40.27179487179487,43.36153846153846,24.751282051282054,0,0.07475083056478406,0.37375415282392027,0.14950166112956811,0.04933554817275748,0.059053156146179404,4.34,0.5232558139534884,0.10838870431893688,0.5232558139534884
P00361,Jan Kozlowski,Polish,Forward,Poland,25,9090097,RB Salzburg,39,1083,3,3,1.01,0.15,12,11,10,10,27,8,0.7833333333333333,0,0,2.9769230769230766,81.6025641025641,35.6,114.8,45.55641025641026,49.38717948717949,55.671794871794866,46.83846153846154,52.57179487179488,25.905128205128207,1,0.08310249307479224,0.24930747922437674,0.24930747922437674,0.08393351800554016,0.012465373961218836,1.99,0.4986149584487535,0.09639889196675899,0.4986149584487535
P00362,Arkadiusz Zielinski,Polish,Forward,Poland,27,7885461,Sporting CP,39,1653,5,3,1.87,0.64,29,27,14,4,25,12,0.7792307692307693,0,0,4.023076923076923,82.96666666666667,36.8,188.6,46.51025641025641,48.83589743589744,54.305128205128206,48.16410256410256,47.9974358974359,23.784615384615385,1,0.0544464609800363,0.27223230490018147,0.16333938294010888,0.10181488203266788,0.03484573502722323,3.13,0.4355716878402903,0.1366606170598911,0.4355716878402903
P00363,Grzegorz Glik,Polish,Forward,Poland,20,14358277,Porto,39,1370,4,3,2.62,0.32,43,16,13,11,25,14,0.7784615384615384,0,0,4.071794871794872,81.3025641025641,36.7,152.8,61.83846153846154,70.22820512820513,56.47179487179488,65.67435897435898,70.86410256410257,22.900000000000002,2,0.06569343065693431,0.26277372262773724,0.19708029197080293,0.1721167883211679,0.02102189781021898,1.38,0.45985401459854014,0.19313868613138688,0.45985401459854014
P00364,Krzysztof Milik,Polish,Forward,Poland,23,8659602,Atletico Madrid,39,1493,3,6,2.46,0.6799999999999999,41,30,9,10,25,16,0.7728205128205128,0,0,3.676923076923077,85.42820512820512,36.3,163.4,62.758974358974356,69.97948717948718,54.81025641025641,64.72820512820513,70.17692307692307,26.24102564102564,1,0.06028131279303416,0.18084393837910248,0.36168787675820496,0.14829202947086403,0.04099129269926323,0.54,0.5425318151373074,0.18928332217012728,0.5425318151373074
P00365,Dejan Isak,Swedish,Goalkeeper,Sweden,29,13416038,AC Milan,36,880,0,1,0.0,0.0,0,4,0,9,17,1,0.7119444444444444,36,2,1.9055555555555554,77.39444444444445,32.5,81.7,31.375,69.89722222222223,57.486111111111114,69.54722222222222,9.36111111111111,78.86666666666666,2,0.10227272727272728,0.0,0.10227272727272728,0.0,0.0,0.0,0.10227272727272728,0.0,0.10227272727272728
P00366,Alexander Lindelof,Swedish,Goalkeeper,Sweden,33,1744205,Benfica,36,1157,0,0,0.0,0.0,0,3,0,8,29,0,0.7383333333333333,52,4,2.5,78.44722222222222,29.9,103.0,32.230555555555554,42.61944444444444,52.30833333333333,39.650000000000006,8.466666666666667,47.81944444444444,0,0.07778738115816768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00367,Emil Olsson,Swedish,Goalkeeper,Sweden,29,2818786,Marseille,36,784,0,0,0.0,0.0,0,1,0,3,19,0,0.7275,41,0,1.5611111111111111,77.94999999999999,31.2,76.0,29.841666666666665,42.38055555555556,51.63055555555556,41.044444444444444,10.322222222222223,48.55,0,0.11479591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00368,Dejan Augustinsson,Swedish,Defender,Sweden,19,3156641,Borussia Dortmund,36,1638,0,1,0.01,0.030000000000000002,13,12,74,43,75,1,0.8172222222222222,0,0,3.9749999999999996,82.92777777777778,35.7,173.9,27.294444444444444,48.861111111111114,54.580555555555556,45.98888888888889,23.447222222222223,52.84444444444445,0,0.054945054945054944,0.0,0.054945054945054944,0.0005494505494505495,0.0016483516483516484,-0.01,0.054945054945054944,0.002197802197802198,0.054945054945054944
P00369,Alexander Ekdal,Swedish,Defender,Sweden,32,528822,Dinamo Zagreb,36,1411,0,0,0.04,0.02,4,6,39,31,52,0,0.8125,0,0,3.5027777777777778,79.76944444444445,35.9,155.2,28.577777777777776,41.297222222222224,51.355555555555554,39.30555555555556,22.375,45.62222222222223,0,0.06378454996456413,0.0,0.0,0.0025513819985825653,0.0012756909992912826,-0.04,0.0,0.0038270729978738477,0.0
P00370,Emil Berg,Swedish,Defender,Sweden,29,10243337,Tottenham,36,1491,0,0,0.0,0.09,4,2,57,38,78,0,0.8247222222222222,0,0,4.183333333333334,85.94999999999999,36.3,160.6,31.21111111111111,66.78611111111111,56.486111111111114,66.71666666666667,34.075,74.28888888888889,0,0.060362173038229376,0.0,0.0,0.0,0.005432595573440644,0.0,0.0,0.005432595573440644,0.0
P00371,Viktor Krafth,Swedish,Defender,Sweden,23,4353169,Paris Saint-Germain,36,1335,2,1,0.030000000000000002,0.05,6,6,54,45,43,0,0.8322222222222222,0,0,4.397222222222222,82.13611111111112,36.7,148.0,29.255555555555556,42.97222222222222,51.66111111111111,39.141666666666666,19.580555555555556,44.394444444444446,0,0.06741573033707865,0.1348314606741573,0.06741573033707865,0.0020224719101123597,0.0033707865168539327,1.97,0.20224719101123595,0.005393258426966292,0.20224719101123595
P00372,Robin Björkman,Swedish,Defender,Sweden,27,13038313,Legia Warsaw,36,1517,0,2,0.09,0.11,13,17,52,37,107,0,0.8208333333333333,0,0,4.577777777777778,82.61111111111111,35.9,165.0,31.541666666666668,86.70555555555556,57.95277777777778,84.05277777777778,46.775000000000006,92.83055555555556,1,0.05932762030323006,0.0,0.11865524060646011,0.005339485827290705,0.006526038233355306,-0.09,0.11865524060646011,0.011865524060646011,0.11865524060646011
P00373,Ludwig Elanga,Swedish,Defender,Sweden,29,35972213,Atletico Madrid,36,1281,1,2,0.05,0.13,7,16,44,34,111,1,0.821388888888889,0,0,3.7527777777777778,81.90555555555555,35.5,135.0,28.333333333333332,97.03055555555555,63.23055555555556,95.66944444444444,59.425000000000004,97.04444444444444,2,0.0702576112412178,0.0702576112412178,0.1405152224824356,0.00351288056206089,0.009133489461358314,0.95,0.21077283372365338,0.012646370023419205,0.21077283372365338
P00374,Mattias Karlsson,Swedish,Defender,Sweden,31,7428194,Osijek,36,1321,5,0,0.03,0.05,5,6,35,36,48,0,0.8208333333333333,0,0,3.952777777777778,82.27222222222223,35.9,146.9,24.544444444444444,41.61666666666667,50.111111111111114,39.55833333333333,20.008333333333333,46.202777777777776,1,0.06813020439061317,0.34065102195306585,0.0,0.0020439061317183947,0.0034065102195306586,4.97,0.34065102195306585,0.005450416351249054,0.34065102195306585
P00375,Karl Kristoffersen,Swedish,Defender,Sweden,30,6801724,Midtjylland,36,1688,0,0,0.02,0.37,8,5,40,50,92,1,0.8144444444444444,0,0,4.511111111111111,85.51666666666667,37.0,180.2,29.21388888888889,69.59722222222223,56.83888888888889,68.975,32.94166666666667,70.31666666666666,0,0.0533175355450237,0.0,0.0,0.001066350710900474,0.019727488151658767,-0.02,0.0,0.02079383886255924,0.0
P00376,Filip Daka,Swedish,Defender,Sweden,24,4894153,FC Basel,36,952,0,0,0.07,0.03,7,0,32,30,29,0,0.8161111111111111,0,0,2.7472222222222222,80.01666666666667,37.0,100.2,30.380555555555556,42.38055555555556,54.172222222222224,39.03055555555555,19.586111111111112,43.41388888888889,0,0.09453781512605042,0.0,0.0,0.00661764705882353,0.0028361344537815125,-0.07,0.0,0.009453781512605043,0.0
P00377,Dejan Gustafson,Swedish,Midfielder,Sweden,19,15794088,Besiktas,36,1332,2,1,0.25,0.51,16,15,28,22,41,5,0.8413888888888889,0,0,3.0277777777777777,80.30555555555556,35.7,159.1,43.769444444444446,48.863888888888894,53.46944444444445,47.18055555555556,41.52222222222222,38.68888888888889,0,0.06756756756756757,0.13513513513513514,0.06756756756756757,0.016891891891891893,0.03445945945945946,1.75,0.20270270270270271,0.051351351351351354,0.20270270270270271
P00378,Alexander Ndicka,Swedish,Midfielder,Sweden,24,23674468,Legia Warsaw,36,1291,1,3,0.43,1.23,13,16,41,23,47,5,0.8494444444444444,0,0,3.4805555555555556,82.36388888888888,36.7,153.5,45.358333333333334,48.577777777777776,50.861111111111114,46.81388888888889,41.68611111111111,39.59722222222222,1,0.069713400464756,0.069713400464756,0.20914020139426803,0.029976762199845082,0.08574748257164988,0.5700000000000001,0.278853601859024,0.11572424477149496,0.278853601859024
P00379,Emil Garcia,Swedish,Midfielder,Sweden,24,24026785,Legia Warsaw,36,1246,5,3,0.06,1.9,17,20,30,13,57,8,0.8408333333333333,0,0,3.797222222222222,81.96111111111111,35.6,143.1,65.97222222222223,69.75,56.775000000000006,65.80277777777778,59.91388888888889,57.42222222222222,3,0.07223113964686999,0.36115569823434995,0.21669341894060995,0.004333868378812199,0.13723916532905298,4.94,0.5778491171749599,0.14157303370786517,0.5778491171749599
P00380,Viktor Holm,Swedish,Midfielder,Sweden,20,63921739,Real Madrid,36,1553,5,2,0.23,3.19,29,40,43,21,73,9,0.8363888888888888,0,0,4.286111111111111,85.1861111111111,35.1,182.8,77.31944444444444,89.19444444444444,59.86666666666666,83.05000000000001,80.25,69.58333333333333,1,0.05795235028976175,0.2897617514488087,0.1159047005795235,0.013329040566645203,0.18486799742433999,4.77,0.40566645202833224,0.1981970379909852,0.40566645202833224
P00381,Robin Wahlqvist,Swedish,Midfielder,Sweden,31,13435801,Malmo FF,36,1293,3,4,0.42,1.2000000000000002,16,23,33,22,63,7,0.8583333333333333,0,0,3.25,80.25277777777778,34.5,158.2,62.76944444444444,73.45833333333333,58.81944444444444,63.824999999999996,60.291666666666664,57.477777777777774,1,0.06960556844547564,0.2088167053364269,0.27842227378190254,0.029234338747099766,0.08352668213457078,2.58,0.4872389791183295,0.11276102088167055,0.4872389791183295
P00382,Ludwig Hiljemark,Swedish,Midfielder,Sweden,25,3030475,Grasshoppers,36,1090,1,3,0.11000000000000001,1.26,10,23,20,15,22,5,0.8413888888888889,0,0,2.9361111111111113,79.13611111111112,35.1,130.6,37.202777777777776,41.57222222222222,48.794444444444444,39.22777777777778,36.56111111111111,32.91388888888889,0,0.08256880733944955,0.08256880733944955,0.24770642201834864,0.009082568807339451,0.10403669724770642,0.89,0.3302752293577982,0.11311926605504588,0.3302752293577982
P00383,Mattias Ljungberg,Swedish,Midfielder,Sweden,26,6171391,Brondby,36,1697,3,0,0.39,0.97,8,19,50,32,50,3,0.8461111111111111,0,0,4.116666666666666,80.51388888888889,36.7,191.6,41.68611111111111,41.28055555555555,52.141666666666666,41.96666666666667,36.61666666666667,33.22777777777778,2,0.05303476723629935,0.15910430170889805,0.0,0.02068355922215675,0.05144372421921037,2.61,0.15910430170889805,0.07212728344136712,0.15910430170889805
P00384,Karl Isak,Swedish,Midfielder,Sweden,27,8289387,Barcelona,36,1538,2,2,0.43,1.11,12,20,42,16,26,3,0.8644444444444445,0,0,3.952777777777778,80.89444444444445,36.3,178.5,38.125,42.19444444444444,49.55555555555556,41.05555555555556,35.016666666666666,32.291666666666664,0,0.05851755526657997,0.11703511053315994,0.11703511053315994,0.025162548764629387,0.06495448634590377,1.57,0.2340702210663199,0.09011703511053315,0.2340702210663199
P00385,Dejan Wahlqvist,Swedish,Forward,Sweden,30,3535774,Juventus,36,1152,6,0,1.21,0.27,20,11,8,7,21,8,0.8016666666666666,0,0,2.9055555555555554,81.30833333333334,37.0,123.4,38.62222222222223,40.849999999999994,52.17777777777778,41.05,44.42777777777778,27.22222222222222,0,0.078125,0.46875,0.0,0.09453125,0.02109375,4.79,0.46875,0.115625,0.46875
P00386,Alexander Hiljemark,Swedish,Forward,Sweden,20,5666965,Liverpool,36,1458,1,1,1.39,0.5700000000000001,26,11,16,8,26,6,0.7986111111111112,0,0,4.0055555555555555,81.975,37.0,161.8,39.11944444444444,41.958333333333336,52.92777777777778,41.33611111111111,43.30833333333333,23.905555555555555,0,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.08580246913580246,0.03518518518518519,-0.3899999999999999,0.12345679012345678,0.12098765432098765,0.12345679012345678
P00387,Emil Ljungberg,Swedish,Forward,Sweden,28,45572673,Grasshoppers,36,1523,6,9,2.2,2.06,63,21,6,5,48,19,0.7544444444444445,0,0,5.072222222222222,86.64444444444445,36.7,168.7,84.89166666666667,89.3138888888889,62.983333333333334,81.75833333333333,92.18055555555556,23.397222222222222,2,0.05909389363099146,0.35456336178594877,0.5318450426789232,0.13000656598818122,0.12173342087984242,3.8,0.8864084044648719,0.2517399868680236,0.8864084044648719
P00388,Viktor Isak,Swedish,Forward,Sweden,33,16588527,Paris Saint-Germain,36,1221,7,1,1.82,0.82,24,27,14,4,30,13,0.7683333333333333,0,0,3.197222222222222,81.5,37.0,128.1,65.33888888888889,67.88333333333334,59.375,64.6888888888889,73.36666666666666,26.53611111111111,1,0.07371007371007371,0.5159705159705159,0.07371007371007371,0.13415233415233416,0.06044226044226044,5.18,0.5896805896805897,0.1945945945945946,0.5896805896805897
P00389,Robin Lindelof,Swedish,Forward,Sweden,28,5845796,Dinamo Zagreb,36,1006,1,0,1.07,0.34,20,13,9,4,15,5,0.8080555555555555,0,0,3.8583333333333334,79.74444444444445,35.2,111.9,35.28333333333333,42.355555555555554,51.78611111111111,39.64722222222222,41.833333333333336,26.436111111111114,0,0.08946322067594434,0.08946322067594434,0.0,0.09572564612326044,0.03041749502982108,-0.07000000000000006,0.08946322067594434,0.1261431411530815,0.08946322067594434
P00390,Ludwig Olsson,Swedish,Forward,Sweden,22,48798366,Dinamo Zagreb,36,1189,8,0,2.41,0.77,44,28,11,11,26,26,0.7797222222222222,0,0,3.638888888888889,81.94722222222222,35.1,130.7,83.88055555555555,88.19722222222222,62.22222222222222,85.67777777777778,89.16111111111111,23.97222222222222,1,0.07569386038687972,0.6055508830950378,0.0,0.18242220353238014,0.05828427249789739,5.59,0.6055508830950378,0.24070647603027753,0.6055508830950378
P00391,Hakan Under,Turkish,Goalkeeper,Turkey,29,2416886,Roma,50,641,0,0,0.0,0.0,0,3,0,6,9,0,0.7173999999999999,23,2,0.9620000000000001,75.57600000000001,30.8,60.6,30.732,42.592,51.861999999999995,38.63,9.984,46.878,0,0.14040561622464898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00392,Cengiz Soyuncu,Turkish,Goalkeeper,Turkey,24,7179235,Juventus,50,1567,0,0,0.0,0.0,0,5,0,8,37,2,0.7104,72,6,2.648,77.778,31.7,145.5,28.944000000000003,69.2,55.364,68.08800000000001,11.187999999999999,78.594,0,0.0574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00393,Merih Turan,Turkish,Goalkeeper,Turkey,36,1759890,Besiktas,50,1646,0,0,0.0,0.0,0,7,0,11,37,0,0.7390000000000001,53,7,2.346,82.82600000000001,32.9,153.3,30.131999999999998,50.68,56.106,46.553999999999995,9.454,55.913999999999994,0,0.054678007290400975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00394,Hakan Yilmaz,Turkish,Defender,Turkey,24,5864063,Osijek,50,1280,0,1,0.01,0.14,9,4,51,41,46,0,0.8244,0,0,2.748,78.37,36.5,138.4,27.441999999999997,42.122,53.852,39.99,21.476,45.756,1,0.0703125,0.0,0.0703125,0.000703125,0.009843750000000002,-0.01,0.0703125,0.010546875000000002,0.0703125
P00395,Cengiz Kahveci,Turkish,Defender,Turkey,23,11641472,Bayern Munich,50,2114,1,0,0.04,0.2,14,7,64,64,66,0,0.8144,0,0,3.412,79.82,35.5,217.3,28.686,47.48,52.21,46.01,25.628,53.36600000000001,0,0.04257332071901608,0.04257332071901608,0.0,0.0017029328287606433,0.008514664143803216,0.96,0.04257332071901608,0.010217596972563858,0.04257332071901608
P00396,Merih Kokcu,Turkish,Defender,Turkey,29,13781172,Copenhagen,50,1519,0,1,0.18,0.26,10,7,50,39,95,0,0.8164,0,0,3.408,80.91199999999999,36.4,160.0,31.577999999999996,69.80199999999999,56.272,69.628,34.984,72.902,0,0.05924950625411455,0.0,0.05924950625411455,0.010664911125740618,0.015404871626069783,-0.18,0.05924950625411455,0.026069782751810402,0.05924950625411455
P00397,Caglar Guler,Turkish,Defender,Turkey,27,11061458,Napoli,50,1875,1,4,0.08,0.14,16,8,65,52,96,0,0.8264,0,0,4.002,80.71600000000001,37.0,208.2,31.568,70.44800000000001,54.602,65.438,34.861999999999995,73.73,1,0.048,0.048,0.192,0.00384,0.006720000000000001,0.92,0.24,0.010560000000000002,0.24
P00398,Burak Tufan,Turkish,Defender,Turkey,31,1801789,Inter Milan,50,1799,1,0,0.03,0.06,10,8,75,58,51,0,0.8190000000000001,0,0,3.438,80.274,36.8,185.3,28.168000000000003,40.154,53.406000000000006,40.0,21.128,44.512,0,0.0500277932184547,0.0500277932184547,0.0,0.001500833796553641,0.003001667593107282,0.97,0.0500277932184547,0.004502501389660923,0.0500277932184547
P00399,Enes Celik,Turkish,Defender,Turkey,23,13927073,Bayer Leverkusen,50,1613,1,1,0.06,0.12,9,14,63,49,86,0,0.8254,0,0,3.6260000000000003,84.12,37.0,170.7,30.855999999999998,70.61,57.788000000000004,65.77,35.69,73.47,0,0.05579665220086795,0.05579665220086795,0.05579665220086795,0.003347799132052077,0.006695598264104154,0.94,0.1115933044017359,0.010043397396156232,0.1115933044017359
P00400,Yusuf Kilicsoy,Turkish,Defender,Turkey,34,16608048,Feyenoord,50,1901,1,3,0.02,0.49,15,13,69,52,101,0,0.8294,0,0,3.4960000000000004,82.35600000000001,36.6,194.1,28.384,67.476,58.288000000000004,62.532,33.775999999999996,75.872,1,0.04734350341925302,0.04734350341925302,0.14203051025775906,0.0009468700683850605,0.02319831667543398,0.98,0.1893740136770121,0.02414518674381904,0.1893740136770121
P00401,Irfan Enes,Turkish,Defender,Turkey,23,15278138,Osijek,50,1769,1,1,0.08,0.19,16,14,55,46,148,1,0.8144,0,0,3.9,82.05799999999999,36.2,187.1,31.134,90.126,59.228,84.866,47.232,91.348,0,0.05087620124364047,0.05087620124364047,0.05087620124364047,0.004070096099491238,0.00966647823629169,0.92,0.10175240248728094,0.013736574335782927,0.10175240248728094
P00402,Orkun Bayindir,Turkish,Defender,Turkey,28,3326762,Real Madrid,50,2069,3,0,0.13,0.05,13,6,64,62,62,0,0.8262,0,0,3.8480000000000003,82.456,34.8,215.7,31.518,41.534,53.79,40.211999999999996,21.134,44.628,0,0.04349927501208313,0.1304978250362494,0.0,0.005654905751570807,0.0021749637506041568,2.87,0.1304978250362494,0.007829869502174965,0.1304978250362494
P00403,Hakan Ucar,Turkish,Midfielder,Turkey,24,11191363,Sporting CP,50,1759,2,2,1.06,3.63,29,44,47,32,82,9,0.8466,0,0,3.5639999999999996,82.34200000000001,37.0,201.9,67.632,68.74600000000001,57.652,69.3,58.662,53.903999999999996,0,0.051165434906196704,0.10233086981239341,0.10233086981239341,0.054235361000568506,0.18573052870949402,0.94,0.20466173962478681,0.23996588971006252,0.20466173962478681
P00404,Cengiz Muldur,Turkish,Midfielder,Turkey,24,7819509,Rapid Vienna,50,1598,2,1,0.5,0.74,13,21,36,33,41,8,0.8565999999999999,0,0,2.742,79.986,36.6,188.4,38.548,41.238,52.251999999999995,39.111999999999995,35.635999999999996,32.158,1,0.056320400500625784,0.11264080100125157,0.056320400500625784,0.028160200250312892,0.04167709637046308,1.5,0.16896120150187735,0.06983729662077598,0.16896120150187735
P00405,Merih Yildiz,Turkish,Midfielder,Turkey,28,6179874,Paris Saint-Germain,50,1908,3,3,0.44,1.11,25,43,52,34,86,8,0.85,0,0,3.9619999999999997,81.294,37.0,232.79999999999998,62.88,69.798,54.3,64.47,61.338,56.354,1,0.04716981132075472,0.14150943396226418,0.14150943396226418,0.020754716981132078,0.052358490566037745,2.56,0.28301886792452835,0.07311320754716982,0.28301886792452835
